price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,full_address,latitude,longitude
458000.0,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,1940,2001,"2000 NE 113th St, Seattle, WA 98125, USA",47.710495449999996,-122.30592679067416
966000.0,5.0,4.5,3810,8019,2.0,0,0,3,3810,0,2008,0,"2033 211th Pl SE, Sammamish, WA 98075, USA",47.59124940891987,-122.057546665721
305495.0,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,1966,0,"14244 140th Ave SE, Renton, WA 98059, USA",47.474427500000004,-122.15377178591223
543000.0,2.0,2.0,2370,217800,1.5,0,0,3,1600,770,1992,0,"11400-11598 SE 114th Pl, Issaquah, WA 98027, USA",,
340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,1997,0,"504 Shelton Ct NE, Renton, WA 98056, USA",47.490721300000004,-122.16707455
633100.0,4.0,2.5,2470,33305,2.0,0,0,3,2470,0,1993,0,"26021 NE 25th St, Redmond, WA 98053, USA",47.631744729700735,-122.08986972684737
310000.0,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,1952,2008,"1909 N 195th St, Shoreline, WA 98133, USA",47.770341099999996,-122.33597425002714
349950.0,5.0,3.0,2257,10117,1.0,0,0,3,1363,894,2005,0,"3755 S 168th St, SeaTac, WA 98188, USA",47.4526115,-122.283848
267800.0,2.0,1.0,700,6000,1.0,0,0,4,700,0,1949,1985,"16824 11th Pl NE, Shoreline, WA 98155, USA",47.75148055,-122.31621999999999
234000.0,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,1975,0,"10872 SE 318th Pl, Auburn, WA 98092, USA",47.31703895,-122.19610684865916
740000.0,4.0,2.5,3430,10157,2.0,0,0,3,3430,0,2000,0,"13622 NE 136th Pl, Kirkland, WA 98034, USA",47.72297705,-122.1578811971236
607500.0,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,1923,1998,"3047 21st Ave W, Seattle, WA 98199, USA",47.64798125,-122.3836053
223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,1973,0,"16 R Pl NE, Auburn, WA 98002, USA",47.308734799999996,-122.2062485387228
400000.0,2.0,1.0,980,2130,1.0,0,0,4,860,120,1918,1974,"6520-6588 8th Ave NW, Seattle, WA 98117, USA",,
802000.0,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,1986,0,"6133 147th Pl NE, Redmond, WA 98052, USA",47.661662,-122.1439552123773
253000.0,4.0,2.5,2230,4541,2.0,0,0,3,2230,0,2006,0,"24217 181st Pl SE, Covington, WA 98042, USA",47.38485585,-122.10014252827185
1058000.0,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,1955,2009,"10441 SE 24th Pl, Bellevue, WA 98004, USA",47.5886975,-122.20095401303607
300000.0,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,1946,0,"2559 NE 98th St, Seattle, WA 98115, USA",47.699983,-122.29904994680649
625000.0,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,1966,0,"15924 NE 53rd St, Redmond, WA 98052, USA",47.65558315,-122.12728965232012
707000.0,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,2004,2003,"26054 SE 23rd Pl, Sammamish, WA 98075, USA",47.58813662203179,-121.99054767860534
950000.0,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,1995,0,"5491 175th Pl SE, Bellevue, WA 98006, USA",47.554128649999996,-122.10631035561538
420000.0,4.0,2.5,3040,24123,2.0,0,0,3,3040,0,1999,0,"4620 Kennedy Ave SE, Auburn, WA 98092, USA",47.2667445,-122.215654047327
498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,1973,0,"12901 NE 136th St, Kirkland, WA 98034, USA",47.72212304999999,-122.16799786085514
450000.0,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,1989,0,"36023 3rd Ave S, Federal Way, WA 98003, USA",47.2789185,-122.331022545563
955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,1972,2002,"7590 86th Ave SE, Mercer Island, WA 98040, USA",47.53400525,-122.22298754675239
215000.0,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,1967,2011,"4036 S 119th St, Tukwila, WA 98168, USA",47.4971944,-122.28186455033911
437000.0,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,2008,0,"808 Hoquiam Ave NE, Renton, WA 98059, USA",47.495984750000005,-122.1508651
773000.0,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,2007,0,"1458-1462 29th Pl NE, Issaquah, WA 98029, USA",,
1222500.0,4.0,3.5,4910,9444,1.5,0,0,3,3110,1800,2007,0,"4531 205th Pl NE, Sammamish, WA 98074, USA",47.65017415,-122.0660658904797
256883.0,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,2003,0,"833 SW 361st St, Federal Way, WA 98023, USA",47.277824100000004,-122.34701435256076
592500.0,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,1983,2009,"24231 NE 5th Pl, Sammamish, WA 98074, USA",47.614312945727974,-122.01775172413546
252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,1979,2014,"12902 SE 158th Pl, Renton, WA 98058, USA",47.4611485,-122.16886439955357
370000.0,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,1998,2006,"12713 SE 302nd St, Auburn, WA 98092, USA",47.331421399999996,-122.17188902472414
465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,1959,1989,"16231 NE 29th St, Bellevue, WA 98008, USA",47.63582355,-122.12316752535715
185000.0,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,1932,0,"12208 20th Ave S, Seattle, WA 98168, USA",47.54787845400401,-122.30810747727064
582800.0,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,1986,0,"21023-21029 NE 42nd St, Sammamish, WA 98074, USA",,
245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,1990,0,"12145 SE 260th Pl, Kent, WA 98030, USA",47.3681313,-122.17889771906309
302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,1963,0,"1001 Whitman Ct NE, Renton, WA 98059, USA",47.501045,-122.16211
451555.0,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,1912,1971,"4137 48th Ave SW, Seattle, WA 98116, USA",47.56549645,-122.39376906557712
250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,1957,2001,"19415 107th Ave SE, Renton, WA 98055, USA",47.428020000000004,-122.198636
255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,1989,0,"1422 S 282nd Pl, Federal Way, WA 98003, USA",47.34868125,-122.31493205000001
840000.0,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,1947,2012,"3539 NW 67th St, Seattle, WA 98117, USA",47.6765085,-122.40405996076555
190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,1967,2011,"29611 21st Ave S, Federal Way, WA 98003, USA",47.3363846,-122.30695256719927
349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,1957,2000,"11515 4th Ave NE, Seattle, WA 98125, USA",47.71270255,-122.3250955031132
613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,1909,2004,"5212 Wallingford Ave N, Seattle, WA 98103, USA",47.66690935,-122.33607540693941
300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,1955,2009,"18218 Evanston Ave N, Shoreline, WA 98133, USA",47.7608518,-122.35272777573385
455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,1980,0,"14013 101st Pl NE, Kirkland, WA 98034, USA",47.72649435,-122.2059781423876
335000.0,3.0,2.25,2150,30476,2.0,0,0,3,2150,0,1991,0,"4446 S 160th St, Tukwila, WA 98188, USA",47.460519,-122.2766771173315
197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,1903,2005,"4531 S Lucile St, Seattle, WA 98118, USA",47.5524853,-122.27696150015413
412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,1963,0,"5419 156th Ave NE, Redmond, WA 98052, USA",47.657101,-122.13290893292682
395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1955,2005,"1323 145th Ave SE, Bellevue, WA 98007, USA",47.598701000000005,-122.14639030000001
342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,1986,0,"8121 NE 147th Pl, Kenmore, WA 98028, USA",47.7351729,-122.23206718450896
749400.0,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,1985,0,"17013 NE 133rd St, Redmond, WA 98052, USA",,
316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,1991,0,"11401 SE 219th Pl, Kent, WA 98031, USA",47.40534695,-122.18906719516406
390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,1996,0,"15839 84th Ave NE, Kenmore, WA 98028, USA",47.74329835,-122.22916939999999
225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,1979,2014,"3311 SE 17th St, Renton, WA 98058, USA",47.46553605,-122.17413340321858
550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,1980,0,"4216 232nd Ave NE, Redmond, WA 98053, USA",,
280000.0,3.0,1.0,1330,20562,1.5,0,0,3,1330,0,1959,1989,"13219 424th Ave SE, North Bend, WA 98045, USA",47.48777455426537,-121.7746721769266
1255000.0,4.0,2.5,3200,7535,2.0,0,0,3,3200,0,2006,0,"5038 48th Ave NE, Seattle, WA 98105, USA",47.6660512,-122.27571459181704
575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,1946,0,"1106 25th Ave E, Seattle, WA 98112, USA",47.6295353,-122.300053591221
1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,1990,2009,"2548 111th Ave SE, Bellevue, WA 98004, USA",47.587140000000005,-122.19200622521475
585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,1921,0,"309 N 46th St, Seattle, WA 98103, USA",47.6619209,-122.35493965280138
620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,1989,0,"26118 SE 39th Ct, Issaquah, WA 98029, USA",,
204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,1967,2011,"29031 40th Ave S, Auburn, WA 98001, USA",47.3406229,-122.2838388235684
695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,2001,0,"24038 SE 13th Pl, Sammamish, WA 98075, USA",47.59713960342129,-122.01787766787089
689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,2003,0,"392 Wilderness Peak Dr NW, Issaquah, WA 98027, USA",,
375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,1960,2001,"2145 N 178th St, Shoreline, WA 98133, USA",47.75760635,-122.33289882488992
475000.0,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,1961,2004,"11738 1st Ave NE, Seattle, WA 98125, USA",47.7152924,-122.32727594948575
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969,0,"26516 235th Ave SE, Maple Valley, WA 98038, USA",47.3634305,-122.02712777008114
2100000.0,4.0,1.75,3550,19865,2.0,0,0,3,3550,0,1962,2002,"7822 NE 14th St, Medina, WA 98039, USA",47.623434,-122.23511903906095
790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,1940,1996,"1922 35th Ave W, Seattle, WA 98199, USA",47.636606900000004,-122.40085489774899
350000.0,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,1940,2001,"18949 Mountain View Rd NE, Duvall, WA 98019, USA",,
695000.0,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,1986,0,"1315 232nd Pl NE, Sammamish, WA 98074, USA",47.621059571428574,-122.02950371428571
263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,1991,0,"35219 26th Ct S, Federal Way, WA 98003, USA",47.285708150000005,-122.29988177521201
400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,1953,0,"17228 11th Ave NE, Shoreline, WA 98155, USA",47.75477455,-122.31699787581289
525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,1991,0,"12415 NE 160th St, Woodinville, WA 98072, USA",47.7433587,-122.17399553168663
349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,1994,0,"18901-18937 114th Ct SE, Renton, WA 98055, USA",,
1085000.0,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,1988,2000,"13704-13712 209th Ave NE, Woodinville, WA 98077, USA",,
744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,1941,2005,"4103 SW Kenyon St, Seattle, WA 98136, USA",47.5320231,-122.38490914617032
312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,1919,2001,"7558 19th Ave SW, Seattle, WA 98106, USA",47.53421695,-122.35791091518831
240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,1948,1994,"1610 N 185th St, Shoreline, WA 98133, USA",47.763435099999995,-122.33993824999999
495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,1941,0,"2609 21st Ave S, Seattle, WA 98144, USA",47.5799231,-122.30576451308926
580050.0,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,1996,0,"601 NE 76th St, Seattle, WA 98115, USA",47.68370775,-122.3209926512047
640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,1947,1988,"8600-8698 30th Ave NE, Seattle, WA 98115, USA",,
417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,1956,0,"3825 138th Ave SE, Bellevue, WA 98006, USA",47.575214,-122.15700171085352
174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,1970,0,"26635 Timberlane Dr SE, Covington, WA 98042, USA",47.36360085,-122.09318615823764
295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,1986,0,"4020 21st Ave SW, Seattle, WA 98106, USA",47.5676805,-122.35982134910009
423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,1976,0,"10320 NE 125th Pl, Kirkland, WA 98034, USA",47.71287265,-122.20288210760145
839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,1955,1990,"10904 SE 1st St, Bellevue, WA 98004, USA",47.60952255,-122.19515895116554
343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,1960,2012,"2816 SW 110th Pl, Seattle, WA 98146, USA",47.5043939,-122.36911452837424
467000.0,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,1946,0,"12033 Dayton Ave N, Seattle, WA 98133, USA",47.716965349999995,-122.35318050108967
512500.0,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,1997,0,"4530 48th Ave SW, Seattle, WA 98116, USA",47.56204445,-122.39308141923408
575000.0,4.0,2.5,3020,17810,1.0,0,0,3,1600,1420,1979,2014,"4527-4553 NE 201st Pl, Lake Forest Park, WA 98155, USA",,
465000.0,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,1924,2013,"12215 Dayton Ave N, Seattle, WA 98133, USA",47.71836395,-122.35322129181084
270000.0,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,1969,2010,"17620 SE 121st Pl, Renton, WA 98059, USA",47.4936203,-122.10509391788662
340000.0,3.0,1.75,1960,8136,1.0,0,0,3,980,980,1948,1994,"2419 SW Barton St, Seattle, WA 98106, USA",47.52082395,-122.36402579931165
765000.0,5.0,3.75,3580,14275,2.0,0,0,3,3190,390,1999,0,"170 Mt Quay Dr NW, Issaquah, WA 98027, USA",47.5322593,-122.05594579268893
497000.0,4.0,2.5,2240,7200,2.0,0,0,3,2240,0,1995,0,"4417 47th Ave S, Seattle, WA 98118, USA",47.563613849999996,-122.2747512043948
803100.0,4.0,2.5,3310,5404,2.0,0,0,3,3310,0,2004,2003,"19107 NE 64th Way, Redmond, WA 98052, USA",47.663464,-122.08303823210133
344000.0,3.0,2.5,1232,1130,3.0,0,0,3,1232,0,2007,0,"12331 A 10th Pl NE, Seattle, WA 98125, USA",,
828950.0,4.0,3.5,3930,5680,2.0,0,1,3,2820,1110,2013,1923,"19601-19853 Newport Way NW, Issaquah, WA 98027, USA",,
386380.0,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,2010,0,"9881 244th Pl NE, Redmond, WA 98053, USA",47.6856143,-122.01305980000001
312000.0,3.0,2.25,1490,974,2.0,0,0,3,1220,270,2009,0,"5021 Delridge Way SW, Seattle, WA 98106, USA",47.5568029,-122.3634205500821
720000.0,3.0,2.5,3150,151588,2.0,0,0,3,3150,0,2007,0,"31215 SE 40th St, Fall City, WA 98024, USA",47.5726871,-121.9164243
914500.0,4.0,2.5,3950,10856,3.0,0,0,3,3950,0,2013,1923,"25707 SE 30th St, Sammamish, WA 98075, USA",47.5821545,-121.9962709875
819995.0,5.0,2.75,3030,10335,2.0,0,0,3,3030,0,2013,1923,"8024 117th Pl SE, Newcastle, WA 98056, USA",47.5304866,-122.18438662677534
252700.0,2.0,1.5,1070,9643,1.0,0,0,3,1070,0,1985,0,"13105 SE 277th Pl, Kent, WA 98030, USA",47.35331465,-122.16618933332859
437500.0,3.0,2.5,2320,36847,2.0,0,2,3,2320,0,1992,0,"12711 470th Ave SE, North Bend, WA 98045, USA",47.48378995,-121.71381244801898
350000.0,1.0,1.0,700,5100,1.0,0,0,3,700,0,1942,1999,"6849 26th Ave NE, Seattle, WA 98115, USA",47.67899175,-122.29987601630013
619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,2005,0,"6516 Denny Peak Dr SE, Snoqualmie, WA 98065, USA",47.5421913,-121.86008337506362
408200.0,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,1990,0,"8124 24th Ave SW, Seattle, WA 98106, USA",47.52927525,-122.36280651886983
451000.0,3.0,1.75,1560,4049,1.5,0,2,3,1000,560,1926,2003,"4042 34th Ave SW, Seattle, WA 98126, USA",47.56659125,-122.37507395451699
317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,1977,0,"16703 133rd Pl SE, Renton, WA 98058, USA",47.45283175,-122.16268572147456
799000.0,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,2005,0,"2561 NE 85th St, Seattle, WA 98115, USA",47.6900248,-122.29886178609144
720000.0,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,1947,1988,"10835 41st Ave SW, Seattle, WA 98146, USA",47.50602365,-122.38403200161893
490000.0,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,1900,2003,"1746 NW 60th St, Seattle, WA 98107, USA",47.672575699999996,-122.3809593
239900.0,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,1979,2014,"401 SW 322nd St, Federal Way, WA 98023, USA",47.3127413,-122.33909305
446000.0,4.0,2.25,2270,7800,1.0,0,0,3,1290,980,1977,2004,"11123 NE 141st Pl, Kirkland, WA 98034, USA",47.7278967,-122.192209151036
275000.0,3.0,2.5,1480,15639,2.0,0,0,3,1480,0,1987,2000,"44402 SE 142nd Pl, North Bend, WA 98045, USA",,
239950.0,5.0,1.0,1460,6032,2.0,0,0,4,1460,0,1941,1998,"13012 41st Ave S, Tukwila, WA 98168, USA",47.4869246,-122.28220380300334
248000.0,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,1986,0,"1501-1515 SW 327th St, Federal Way, WA 98023, USA",47.308783887150796,-122.35545976288857
619500.0,3.0,2.5,2170,5000,2.0,0,0,3,2170,0,2003,0,"1778 26th Ave NE, Issaquah, WA 98029, USA",47.545765900000006,-121.99635199344095
363750.0,3.0,1.75,1726,197326,2.0,0,0,4,1726,0,1982,2011,"28507 Vashon Hwy SW, Vashon, WA 98070, USA",47.458912809685565,-122.4603962364605
385000.0,3.0,1.75,1180,10541,1.0,0,0,4,940,240,1981,0,"23013 NE 28th St, Sammamish, WA 98074, USA",47.6346929191102,-122.03266456154543
370000.0,4.0,1.5,1370,9957,1.0,0,0,3,900,470,1972,2002,"12054 NE 137th Ct, Kirkland, WA 98034, USA",47.7237368,-122.1807535937032
425000.0,3.0,2.5,2670,13218,1.0,0,0,4,2670,0,1988,0,"26010 141st Ave SE, Kent, WA 98042, USA",47.3684316,-122.15316358763084
342000.0,3.0,1.0,1260,6826,1.0,0,0,3,720,540,1944,0,"14040 24th Ave NE, Seattle, WA 98125, USA",47.73104155,-122.3027780472973
345000.0,4.0,1.0,1980,7991,1.5,0,0,3,1980,0,1962,2003,"12652 SE 160th St, Renton, WA 98058, USA",47.46036315,-122.1703732465465
724800.0,3.0,2.0,2050,3933,1.0,0,0,3,1180,870,1926,2001,"2610 E Montlake Pl E, Seattle, WA 98112, USA",47.643329,-122.303166
725000.0,5.0,2.75,2830,5310,2.0,0,0,3,2830,0,2006,0,"11931 179th Pl NE, Redmond, WA 98052, USA",47.7074308,-122.10100621937681
605000.0,2.0,1.0,910,3600,1.0,0,0,4,910,0,1909,1989,"1617-1621 3rd Ave W, Seattle, WA 98119, USA",47.64686627687375,-122.36090981626474
350000.0,4.0,2.5,2440,4000,2.0,0,0,3,2440,0,2009,0,"24246 229th Ave SE, Maple Valley, WA 98038, USA",47.384088899999995,-122.03600075
785000.0,3.0,2.0,2180,5440,1.0,0,0,5,1100,1080,1904,0,"4111 Woodland Park Ave N, Seattle, WA 98103, USA",47.65703005,-122.34495198488109
250000.0,3.0,2.0,1900,6660,1.0,0,0,5,950,950,1966,0,"27022 216th Ave SE, Maple Valley, WA 98038, USA",47.35944915,-122.05415315
565000.0,3.0,2.25,1520,1221,3.0,0,0,3,1520,0,2013,1923,"1512 NW 62nd St, Seattle, WA 98107, USA",47.6741452,-122.37693455035128
875000.0,3.0,2.0,2220,6641,1.0,0,2,4,1220,1000,1947,1988,"2559 24th Ave W, Seattle, WA 98199, USA",47.6426132,-122.38794571935483
862500.0,4.0,2.75,3280,24440,2.0,0,0,3,3280,0,1996,0,"12040 201st Pl NE, Woodinville, WA 98077, USA",,
400000.0,3.0,2.5,2740,83199,2.0,0,4,3,2740,0,1973,2013,"27200-27218 52nd Ave S, Kent, WA 98032, USA",,
282613.0,2.0,1.0,830,6017,1.0,0,0,4,830,0,1954,1979,"16221 Bagley Pl N, Shoreline, WA 98133, USA",47.746596350000004,-122.33396903935221
174500.0,2.0,1.0,1010,5200,1.0,0,0,3,1010,0,1955,2005,"20721 9th Ave S, Des Moines, WA 98198, USA",47.41659275,-122.32329425057864
306500.0,3.0,2.25,2060,38377,1.0,0,0,4,1560,500,1978,2000,"36415 12th Pl S, Federal Way, WA 98003, USA",47.27491772122053,-122.31900532529258
445000.0,3.0,2.25,1990,7340,2.0,0,0,3,1990,0,1984,0,"17849 149th Ave NE, Woodinville, WA 98072, USA",47.757421309213626,-122.14162200736821
433000.0,4.0,2.5,2280,7568,2.0,0,0,4,2280,0,2001,0,"2207 Kennewick Pl NE, Renton, WA 98056, USA",47.5115006,-122.19401144977624
306000.0,3.0,2.5,1870,5874,2.0,0,0,3,1870,0,2005,0,"22610 133rd Pl SE, Kent, WA 98042, USA",47.399185900000006,-122.16274243595691
620000.0,3.0,2.25,1720,4000,1.5,0,0,4,1450,270,1921,0,"5255 39th Ave NE, Seattle, WA 98105, USA",47.668271950000005,-122.28601240265516
245000.0,2.0,1.0,870,6150,1.0,0,0,3,870,0,1941,1994,"8627 9th Ave SW, Seattle, WA 98106, USA",47.5256378,-122.34702005189465
238000.0,3.0,2.0,1020,1204,2.0,0,0,3,720,300,2004,2003,"3419 SW Morgan St, Seattle, WA 98126, USA",47.5443163,-122.37586401500488
523000.0,3.0,1.5,1260,3135,1.5,0,0,3,1260,0,1931,0,"3200 44th Ave SW, Seattle, WA 98116, USA",47.57548245,-122.38777170943713
522500.0,3.0,2.5,2370,7875,2.0,0,0,3,2370,0,2003,0,"6504 E Crest View Loop SE, Snoqualmie, WA 98065, USA",47.54261615,-121.8627613
180000.0,3.0,1.0,1000,18513,1.0,0,0,3,1000,0,1940,1996,"1001 SW 102nd St, Seattle, WA 98146, USA",47.51176915,-122.3479857592213
375000.0,3.0,1.5,1100,1751,2.0,0,0,3,940,160,2007,0,"2001 S Norman St, Seattle, WA 98144, USA",47.592716249999995,-122.30582455000001
249000.0,3.0,2.25,1440,7673,1.0,0,0,3,940,500,1982,0,"22119 123rd Ave SE, Kent, WA 98031, USA",47.40336245,-122.17799545287292
730100.0,4.0,2.5,3120,14300,2.0,0,0,3,3120,0,2003,0,"120 Mt Si Pl NW, Issaquah, WA 98027, USA",47.531841150000005,-122.05495036894791
551000.0,2.0,2.0,2260,9604,1.0,0,0,3,2260,0,1990,2009,"9930 NE 197th St, Bothell, WA 98011, USA",47.771228437751006,-122.20639548192771
375000.0,4.0,2.5,2790,7956,2.0,0,0,3,2790,0,2005,0,"26004 18th Ave S, Des Moines, WA 98198, USA",47.36804975,-122.31012176720381
540000.0,1.0,1.0,1140,6700,1.5,0,0,3,1140,0,1920,1979,"9055 Palatine Ave N, Seattle, WA 98103, USA",47.69583205,-122.35696075253102
605000.0,3.0,2.25,1290,2500,2.0,0,0,4,1290,0,1987,0,"411 27th Ave E, Seattle, WA 98112, USA",47.6229951,-122.29798653839299
205000.0,5.0,1.75,1730,5200,1.0,0,0,4,1050,680,1978,2000,"26607 190th Ave SE, Covington, WA 98042, USA",47.3627435,-122.08873304931096
645000.0,4.0,2.5,3160,11380,2.0,0,0,3,3160,0,1983,2009,"2504 225th Pl NE, Sammamish, WA 98074, USA",47.63182382528444,-122.03898060459717
314000.0,4.0,2.5,2340,8990,2.0,0,0,3,2340,0,2003,0,"24925 234th Pl SE, Maple Valley, WA 98038, USA",47.3781712,-122.02968675441684
330000.0,3.0,1.5,1170,4950,1.0,0,0,4,1170,0,1960,2001,"15421 SE 4th Pl, Bellevue, WA 98007, USA",47.605589,-122.135426392
490000.0,2.0,1.0,1160,5000,1.0,0,0,4,1160,0,1937,0,"7752 33rd Ave NW, Seattle, WA 98117, USA",47.6864568,-122.39909451464285
445000.0,3.0,3.0,1970,24318,1.0,0,0,3,1970,0,2010,0,"18819 71st Ave NE, Kenmore, WA 98028, USA",47.7650888,-122.24588725000001
2000000.0,5.0,4.25,6490,10862,2.0,0,3,4,3940,2550,1991,0,"4080 E Mercer Way, Mercer Island, WA 98040, USA",47.57275555,-122.20508566659399
377500.0,3.0,2.25,1410,1377,2.0,0,0,3,1290,120,2005,0,"2012 NW Boulder Way Dr, Issaquah, WA 98027, USA",47.5340819,-122.0669092
480000.0,4.0,2.5,2430,5000,2.0,0,0,3,2430,0,2009,0,"35019 SE Terrace St, Snoqualmie, WA 98065, USA",47.5150457,-121.87299824862981
804995.0,5.0,1.5,3360,5402,2.0,0,0,3,3360,0,2014,0,"21481 SE 2nd Pl, Sammamish, WA 98074, USA",47.606715342067154,-122.05305587623336
341000.0,3.0,2.5,1480,1663,2.0,0,0,3,1180,300,2012,1912,"6510 34th Ave SW, Seattle, WA 98126, USA",47.5442262,-122.3748034
675000.0,5.0,2.5,3200,6455,2.0,0,0,3,3200,0,2009,0,"6227-6299 Whitaker Ln SE, Snoqualmie, WA 98065, USA",,
611000.0,3.0,2.5,2134,1984,2.5,0,0,3,2134,0,2008,0,"373 NE Eagle Way, Issaquah, WA 98029, USA",47.54022715,-122.02693102520189
379950.0,3.0,3.25,1860,1787,3.0,0,0,3,1860,0,2007,0,"17510 12th Ave NE, Shoreline, WA 98155, USA",47.7563409,-122.3159149
1270000.0,4.0,3.0,5520,8313,2.0,0,3,3,3570,1950,2008,0,"4468 158th Ave SE, Bellevue, WA 98006, USA",47.5655009,-122.12905
500000.0,2.0,2.5,1310,1500,2.0,0,0,3,1160,150,2006,0,"921-927 18th Ave, Seattle, WA 98122, USA",47.60819815558737,-122.30892392756981
410000.0,3.0,2.0,1700,4250,1.0,0,0,3,890,810,1944,0,"2204 W Emerson St, Seattle, WA 98199, USA",47.65406091836734,-122.38484026530612
